data,hora,abertura,maximo,minimo,fechamento_atual,negocios,quantidade_papeis,<SPREAD>
2017/09/27,14:00:00,73625,73780,73580,73750,10914,48729,5
2017/09/27,14:15:00,73745,73835,73675,73790,11436,50464,5
2017/09/27,14:30:00,73790,73835,73675,73805,7479,32087,5
2017/09/27,14:45:00,73805,73895,73640,73870,13283,57352,5
2017/09/27,15:00:00,73870,73975,73840,73935,10975,49945,5
2017/09/27,15:15:00,73940,74130,73915,74090,12540,55631,5
2017/09/27,15:30:00,74095,74175,74045,74060,8359,38332,5
2017/09/27,15:45:00,74055,74140,74025,74140,7246,33612,5
2017/09/27,16:00:00,74140,74230,74060,74130,9137,43797,5
2017/09/27,16:15:00,74135,74140,73875,73925,13819,60486,5
2017/09/27,16:30:00,73920,74150,73885,74115,10262,48065,5
2017/09/27,16:45:00,74115,74160,73990,74000,8906,43924,5
2017/09/27,17:00:00,74005,74135,73970,74070,5385,28005,5
2017/09/27,17:15:00,74070,74085,74040,74080,1856,8599,5
2017/09/27,17:30:00,74075,74120,74045,74060,2259,11139,5
2017/09/27,17:45:00,74060,74150,74030,74150,1735,10685,5
2017/09/28,09:00:00,73940,74110,73830,74075,10805,46464,5
2017/09/28,09:15:00,74075,74140,74050,74110,6373,27366,5
2017/09/28,09:30:00,74110,74255,74105,74175,12071,50536,5
2017/09/28,09:45:00,74170,74200,73940,73975,12261,48129,5
2017/09/28,10:00:00,73975,74030,73750,73785,21159,83907,5
2017/09/28,10:15:00,73780,74000,73765,73905,19442,70548,5
2017/09/28,10:30:00,73905,74240,73725,74205,32315,127435,5
2017/09/28,10:45:00,74205,74320,73890,73960,26200,106771,5
2017/09/28,11:00:00,73960,74170,73835,74035,22747,92366,5
2017/09/28,11:15:00,74030,74210,73900,74060,19958,77332,5
2017/09/28,11:30:00,74055,74190,74000,74090,12361,48342,5
2017/09/28,11:45:00,74085,74190,73965,73980,9600,39134,5
2017/09/28,12:00:00,73980,73995,73855,73875,10720,45642,5
2017/09/28,12:15:00,73870,73905,73635,73680,15547,65767,5
2017/09/28,12:30:00,73680,73785,73665,73720,7903,33102,5
2017/09/28,12:45:00,73720,73720,73535,73590,11342,45016,5
2017/09/28,13:00:00,73590,73815,73580,73730,11278,44810,5
2017/09/28,13:15:00,73735,73850,73690,73710,8191,33156,5
2017/09/28,13:30:00,73715,73775,73670,73705,5208,21914,5
2017/09/28,13:45:00,73700,73830,73645,73810,8057,32830,5
2017/09/28,14:00:00,73810,73890,73755,73780,7275,28866,5
2017/09/28,14:15:00,73780,73830,73625,73645,8162,33485,5
2017/09/28,14:30:00,73645,73950,73620,73930,11308,46720,5
2017/09/28,14:45:00,73930,73980,73845,73875,9767,41842,5
2017/09/28,15:00:00,73875,73950,73845,73900,5365,23547,5
2017/09/28,15:15:00,73905,74030,73800,73850,11557,47077,5
2017/09/28,15:30:00,73850,73945,73820,73925,7133,30573,5
2017/09/28,15:45:00,73925,74115,73890,74100,10035,45076,5
2017/09/28,16:00:00,74100,74110,73970,74010,6361,26285,5
2017/09/28,16:15:00,74005,74040,73940,73975,5767,23874,5
2017/09/28,16:30:00,73975,74075,73950,74025,4941,21589,5
2017/09/28,16:45:00,74020,74040,73815,73820,7312,30816,5
2017/09/28,17:00:00,73825,73885,73765,73805,4374,20256,5
2017/09/28,17:15:00,73815,73840,73735,73775,3512,16852,5
2017/09/28,17:30:00,73770,73790,73695,73710,2041,9111,5
2017/09/28,17:45:00,73715,73715,73620,73620,2575,12148,5
2017/09/29,09:00:00,73950,74110,73870,74045,10112,42935,5
2017/09/29,09:15:00,74045,74150,73985,74130,11206,43916,5
2017/09/29,09:30:00,74135,74375,74115,74360,15196,65713,5
2017/09/29,09:45:00,74360,74380,74215,74320,14891,59274,5
2017/09/29,10:00:00,74320,74470,74315,74380,19288,72933,5
2017/09/29,10:15:00,74375,74515,74290,74405,16500,63053,5
2017/09/29,10:30:00,74405,74535,74230,74365,25231,99647,5
2017/09/29,10:45:00,74370,74455,74205,74400,17632,71686,5
2017/09/29,11:00:00,74400,74500,74305,74470,16256,63652,5
2017/09/29,11:15:00,74475,74595,74465,74585,13685,58046,5
2017/09/29,11:30:00,74580,74640,74530,74635,12067,51943,5
2017/09/29,11:45:00,74640,74815,74635,74690,15229,63916,5
2017/09/29,12:00:00,74690,74735,74255,74375,22342,94849,5
2017/09/29,12:15:00,74370,74420,74220,74290,19218,92385,5
2017/09/29,12:30:00,74290,74360,74030,74065,14786,66552,5
2017/09/29,12:45:00,74065,74245,74030,74220,12112,56743,5
2017/09/29,13:00:00,74220,74225,74050,74070,7890,32868,5
2017/09/29,13:15:00,74075,74210,74065,74110,6124,28941,5
2017/09/29,13:30:00,74105,74305,74105,74295,7871,35532,5
2017/09/29,13:45:00,74295,74400,74265,74385,8422,37765,5
2017/09/29,14:00:00,74390,74450,74345,74350,6650,30419,5
2017/09/29,14:15:00,74350,74435,74330,74390,4312,17824,5
2017/09/29,14:30:00,74395,74445,74350,74385,4821,21636,5
2017/09/29,14:45:00,74390,74500,74380,74480,5393,24639,5
2017/09/29,15:00:00,74475,74620,74475,74590,7961,33677,5
2017/09/29,15:15:00,74595,74705,74595,74680,8533,37680,5
2017/09/29,15:30:00,74680,74735,74620,74720,6426,26561,5
2017/09/29,15:45:00,74720,74800,74665,74700,8149,36364,5
2017/09/29,16:00:00,74700,74785,74680,74715,5228,22320,5
2017/09/29,16:15:00,74715,74800,74715,74745,5402,25282,5
2017/09/29,16:30:00,74745,74760,74700,74745,5555,26162,5
2017/09/29,16:45:00,74745,74745,74650,74655,5916,26559,5
2017/09/29,17:00:00,74655,74680,74570,74590,5949,27058,5
2017/09/29,17:15:00,74585,74585,74510,74520,3398,18182,5
2017/09/29,17:30:00,74520,74550,74485,74530,3069,15525,5
2017/09/29,17:45:00,74530,74625,74520,74605,2254,10522,5
2017/10/02,09:00:00,74845,74870,74675,74745,10055,38279,5
2017/10/02,09:15:00,74750,74765,74660,74710,6867,26824,5
2017/10/02,09:30:00,74705,74760,74660,74690,7052,24810,5
2017/10/02,09:45:00,74690,74720,74385,74470,18702,69503,5
2017/10/02,10:00:00,74465,74505,74395,74475,11172,46072,5
2017/10/02,10:15:00,74470,74575,74250,74280,19488,79174,5
2017/10/02,10:30:00,74285,74375,74050,74105,23356,99057,5
2017/10/02,10:45:00,74110,74405,74090,74375,18779,74050,5
2017/10/02,11:00:00,74365,74570,74220,74520,21347,88364,5
2017/10/02,11:15:00,74525,74650,74340,74405,20979,86034,5
2017/10/02,11:30:00,74405,74745,74400,74710,18678,74581,5
2017/10/02,11:45:00,74710,74775,74620,74660,12275,51529,5
2017/10/02,12:00:00,74660,74795,74450,74465,20453,84336,5
2017/10/02,12:15:00,74465,74530,74255,74285,17380,73941,5
2017/10/02,12:30:00,74290,74320,74225,74290,9132,41188,5
2017/10/02,12:45:00,74285,74375,74115,74145,13008,56070,5
2017/10/02,13:00:00,74145,74285,74120,74285,8666,36214,5
2017/10/02,13:15:00,74285,74390,74225,74355,10351,45164,5
2017/10/02,13:30:00,74355,74420,74325,74400,6968,32153,5
2017/10/02,13:45:00,74405,74490,74365,74470,7815,37250,5
2017/10/02,14:00:00,74470,74520,74310,74510,11908,52244,5
2017/10/02,14:15:00,74510,74550,74455,74470,8728,41136,5
2017/10/02,14:30:00,74475,74480,74230,74275,13115,54635,5
2017/10/02,14:45:00,74270,74420,74250,74390,6965,30884,5
2017/10/02,15:00:00,74395,74475,74335,74380,8515,35480,5
2017/10/02,15:15:00,74385,74490,74325,74475,8726,37551,5
2017/10/02,15:30:00,74470,74605,74465,74560,9691,42146,5
2017/10/02,15:45:00,74560,74635,74545,74560,8779,40422,5
2017/10/02,16:00:00,74555,74565,74425,74430,11424,51436,5
2017/10/02,16:15:00,74430,74520,74430,74475,5225,23728,5
2017/10/02,16:30:00,74475,74600,74470,74535,7064,29769,5
2017/10/02,16:45:00,74535,74580,74460,74560,5127,22219,5
2017/10/02,17:00:00,74565,74595,74530,74565,3239,16132,5
2017/10/02,17:15:00,74565,74595,74530,74550,2469,12954,5
2017/10/02,17:30:00,74550,74600,74540,74595,1608,7275,5
2017/10/02,17:45:00,74600,74615,74560,74565,1859,11550,5
2017/10/03,09:00:00,74900,75000,74800,74920,11074,40977,5
2017/10/03,09:15:00,74920,74945,74670,74670,13332,48809,5
2017/10/03,09:30:00,74675,74855,74670,74800,13355,49939,5
2017/10/03,09:45:00,74805,74865,74735,74835,9792,39536,5
2017/10/03,10:00:00,74830,74840,74660,74750,23330,101196,5
2017/10/03,10:15:00,74750,74895,74705,74875,14554,58669,5
2017/10/03,10:30:00,74880,75070,74705,75055,30907,121507,5
2017/10/03,10:45:00,75050,75315,75050,75315,19695,82322,5
2017/10/03,11:00:00,75310,75395,75260,75290,19022,77629,5
2017/10/03,11:15:00,75285,75660,75265,75600,25682,103656,5
2017/10/03,11:30:00,75600,75685,75600,75655,9952,42680,5
2017/10/03,11:45:00,75660,75830,75640,75780,15792,69838,5
2017/10/03,12:00:00,75775,75885,75755,75835,11873,50546,5
2017/10/03,12:15:00,75835,75900,75815,75830,8555,37320,5
2017/10/03,12:30:00,75835,75880,75775,75860,8254,34907,5
2017/10/03,12:45:00,75855,76005,75855,75955,12984,53972,5
2017/10/03,13:00:00,75950,76080,75900,76060,8746,39310,5
2017/10/03,13:15:00,76060,76075,75925,75950,7987,33472,5
2017/10/03,13:30:00,75950,76020,75930,75970,5115,21340,5
2017/10/03,13:45:00,75970,75970,75855,75945,9294,37170,5
2017/10/03,14:00:00,75940,76065,75915,76035,8522,36421,5
2017/10/03,14:15:00,76030,76115,76000,76030,10535,45086,5
2017/10/03,14:30:00,76030,76070,75955,76045,8744,37221,5
2017/10/03,14:45:00,76050,76190,76015,76180,11048,49358,5
2017/10/03,15:00:00,76175,76460,76170,76450,20272,90513,5
2017/10/03,15:15:00,76450,76840,76430,76810,23418,112185,5
2017/10/03,15:30:00,76810,76825,76715,76790,14075,68574,5
2017/10/03,15:45:00,76790,76875,76650,76660,15787,74021,5
2017/10/03,16:00:00,76655,76760,76570,76595,13979,59955,5
2017/10/03,16:15:00,76590,76800,76530,76745,15695,65091,5
2017/10/03,16:30:00,76740,76830,76675,76795,10293,43753,5
2017/10/03,16:45:00,76790,77000,76735,76975,13426,62433,5
2017/10/03,17:00:00,76980,77085,76935,77025,8994,41703,5
2017/10/03,17:15:00,77020,77030,76965,77015,3042,15710,5
2017/10/03,17:30:00,77010,77075,77000,77055,3643,17619,5
2017/10/03,17:45:00,77045,77165,77045,77105,4170,23678,5
2017/10/04,09:00:00,76890,77320,76845,77080,20122,74474,5
2017/10/04,09:15:00,77075,77230,76855,76920,20483,77240,5
2017/10/04,09:30:00,76920,76985,76780,76890,15397,56187,5
2017/10/04,09:45:00,76895,77155,76885,76965,18007,67422,5
2017/10/04,10:00:00,76965,77100,76730,76795,23989,90149,5
2017/10/04,10:15:00,76785,76960,76690,76915,25077,93412,5
2017/10/04,10:30:00,76920,77230,76735,77130,33344,135832,5
2017/10/04,10:45:00,77130,77130,76710,76880,24455,103153,5
2017/10/04,11:00:00,76880,77050,76665,76830,27233,117082,5
2017/10/04,11:15:00,76830,76975,76750,76860,15711,65989,5
2017/10/04,11:30:00,76860,77135,76860,77100,20048,84676,5
2017/10/04,11:45:00,77100,77250,77010,77200,16436,70657,5
2017/10/04,12:00:00,77205,77210,77035,77165,12094,56374,5
2017/10/04,12:15:00,77165,77185,77000,77055,8820,38335,5
2017/10/04,12:30:00,77060,77130,76900,77110,10038,41694,5
2017/10/04,12:45:00,77110,77145,76995,77070,6422,27104,5
2017/10/04,13:00:00,77065,77110,77000,77075,4292,19231,5
2017/10/04,13:15:00,77080,77170,77060,77135,4774,20219,5
2017/10/04,13:30:00,77140,77160,77075,77110,4153,19331,5
2017/10/04,13:45:00,77110,77245,77100,77200,6580,28727,5
2017/10/04,14:00:00,77200,77270,77170,77205,7197,30858,5
2017/10/04,14:15:00,77205,77210,76920,76950,15387,66963,5
2017/10/04,14:30:00,76955,76970,76805,76920,14266,64163,5
2017/10/04,14:45:00,76920,76955,76830,76900,7869,33631,5
2017/10/04,15:00:00,76900,76940,76860,76870,4104,17231,5
2017/10/04,15:15:00,76870,76905,76765,76795,7881,35161,5
2017/10/04,15:30:00,76790,76830,76725,76780,6555,27773,5
2017/10/04,15:45:00,76775,76860,76760,76795,6690,29696,5
2017/10/04,16:00:00,76790,76795,76700,76725,5977,26161,5
2017/10/04,16:15:00,76720,76880,76635,76815,13831,61621,5
2017/10/04,16:30:00,76820,76850,76725,76750,5233,25612,5
2017/10/04,16:45:00,76750,76925,76730,76840,8896,40764,5
2017/10/04,17:00:00,76840,76890,76795,76870,3224,17462,5
2017/10/04,17:15:00,76875,76925,76830,76890,2312,14723,5
2017/10/04,17:30:00,76895,76935,76860,76875,2001,12672,5
2017/10/04,17:45:00,76880,76935,76825,76825,1636,9613,5
2017/10/05,09:00:00,77000,77140,76980,77120,9363,34317,5
2017/10/05,09:15:00,77120,77185,77080,77155,6811,26440,5
2017/10/05,09:30:00,77160,77395,77135,77340,12708,47463,5
2017/10/05,09:45:00,77340,77565,77310,77475,17566,67920,5
2017/10/05,10:00:00,77475,77585,77435,77570,16788,66686,5
2017/10/05,10:15:00,77570,78065,77555,78030,32716,131269,5
2017/10/05,10:30:00,78025,78225,77870,78225,30011,122174,5
2017/10/05,10:45:00,78225,78270,78000,78040,21116,89306,5
2017/10/05,11:00:00,78045,78050,77760,77860,23696,100589,5
2017/10/05,11:15:00,77855,77900,77620,77865,22791,93094,5
2017/10/05,11:30:00,77860,78015,77790,77830,20132,85402,5
2017/10/05,11:45:00,77825,77900,77705,77715,16603,72560,5
2017/10/05,12:00:00,77710,77895,77550,77570,19622,85373,5
2017/10/05,12:15:00,77570,77775,77565,77710,11967,49474,5
2017/10/05,12:30:00,77700,77910,77700,77840,12077,50633,5
2017/10/05,12:45:00,77835,77880,77615,77630,9930,43067,5
2017/10/05,13:00:00,77625,77770,77585,77745,7834,33151,5
2017/10/05,13:15:00,77740,77900,77735,77790,10197,42362,5
2017/10/05,13:30:00,77795,77885,77765,77825,7317,31580,5
2017/10/05,13:45:00,77820,77850,77675,77725,9750,41733,5
2017/10/05,14:00:00,77725,77770,77630,77650,8237,39730,5
2017/10/05,14:15:00,77645,77655,77460,77515,13665,57413,5
2017/10/05,14:30:00,77515,77590,77365,77470,14274,60517,5
2017/10/05,14:45:00,77475,77700,77445,77670,14389,57456,5
2017/10/05,15:00:00,77670,77690,77465,77495,11094,47239,5
2017/10/05,15:15:00,77495,77525,77410,77445,8877,37983,5
2017/10/05,15:30:00,77445,77475,77290,77325,9217,37048,5
2017/10/05,15:45:00,77325,77430,77230,77355,11068,49625,5
2017/10/05,16:00:00,77360,77455,77245,77300,10775,46524,5
2017/10/05,16:15:00,77295,77370,77050,77060,14916,59230,5
2017/10/05,16:30:00,77065,77110,76900,77020,14658,60591,5
2017/10/05,16:45:00,77015,77025,76785,76875,11577,54174,5
2017/10/05,17:00:00,76875,76885,76750,76840,6437,33686,5
2017/10/05,17:15:00,76840,76845,76595,76600,4800,22365,5
2017/10/05,17:30:00,76600,76675,76565,76570,3973,20362,5
2017/10/05,17:45:00,76570,76635,76515,76635,2765,14149,5
2017/10/06,09:00:00,76675,76975,76665,76795,18069,67512,5
2017/10/06,09:15:00,76795,76880,76540,76625,20153,71656,5
2017/10/06,09:30:00,76625,76870,76020,76115,41813,150325,5
2017/10/06,09:45:00,76120,76290,76050,76240,16060,56326,5
2017/10/06,10:00:00,76250,76265,75775,75900,28691,100090,5
2017/10/06,10:15:00,75895,76160,75760,76095,22163,76073,5
2017/10/06,10:30:00,76100,76235,75830,76215,33373,125864,5
2017/10/06,10:45:00,76220,76230,75925,75985,19710,73682,5
2017/10/06,11:00:00,75985,76125,75905,75995,12736,48048,5
2017/10/06,11:15:00,76005,76450,75975,76385,19669,77459,5
2017/10/06,11:30:00,76390,76480,76070,76245,20728,83037,5
2017/10/06,11:45:00,76245,76270,75810,75810,22398,80721,5
2017/10/06,12:00:00,75820,75980,75715,75925,18429,68979,5
2017/10/06,12:15:00,75925,76150,75890,76050,12912,48981,5
2017/10/06,12:30:00,76050,76125,75955,75965,9151,30870,5
2017/10/06,12:45:00,75970,76145,75955,76065,6510,23987,5
2017/10/06,13:00:00,76060,76100,75870,75925,8294,27296,5
2017/10/06,13:15:00,75930,76000,75870,75920,6231,20692,5
2017/10/06,13:30:00,75915,76175,75880,76125,10842,35709,5
2017/10/06,13:45:00,76125,76150,75970,76080,7517,27465,5
2017/10/06,14:00:00,76075,76250,76040,76200,9514,34112,5
2017/10/06,14:15:00,76205,76225,76080,76135,6729,25337,5
2017/10/06,14:30:00,76135,76170,76005,76060,7678,28855,5
2017/10/06,14:45:00,76055,76130,75930,75980,9553,33291,5
2017/10/06,15:00:00,75980,76145,75940,76080,8206,29190,5
2017/10/06,15:15:00,76085,76105,75980,76015,5906,22722,5
2017/10/06,15:30:00,76015,76080,75915,76000,6940,30058,5
2017/10/06,15:45:00,76000,76170,75970,76130,8671,36363,5
2017/10/06,16:00:00,76125,76165,76015,76070,6041,26075,5
2017/10/06,16:15:00,76075,76110,76025,76050,3540,15530,5
2017/10/06,16:30:00,76050,76100,76015,76085,3158,15499,5
2017/10/06,16:45:00,76085,76200,76080,76105,7725,34069,5
2017/10/06,17:00:00,76110,76275,76105,76265,5666,27996,5
2017/10/06,17:15:00,76260,76285,76225,76230,2557,15178,5
2017/10/06,17:30:00,76235,76315,76185,76235,3129,16702,5
2017/10/06,17:45:00,76230,76310,76170,76170,1767,10173,5
2017/10/09,09:00:00,76500,76570,76305,76320,9092,31895,5
2017/10/09,09:15:00,76325,76350,76050,76100,14488,49556,5
2017/10/09,09:30:00,76100,76130,76005,76065,9311,31776,5
2017/10/09,09:45:00,76070,76085,75875,75970,13839,48825,5
2017/10/09,10:00:00,75970,76120,75780,75865,23812,80200,5
2017/10/09,10:15:00,75865,76040,75785,75875,18292,62457,5
2017/10/09,10:30:00,75870,75975,75715,75835,25369,85912,5
2017/10/09,10:45:00,75830,75900,75570,75645,18818,66638,5
2017/10/09,11:00:00,75650,75685,75520,75555,13159,49598,5
2017/10/09,11:15:00,75550,75610,75505,75565,9506,37210,5
2017/10/09,11:30:00,75565,75665,75445,75460,13902,53326,5
2017/10/09,11:45:00,75460,75480,75285,75370,15007,56633,5
2017/10/09,12:00:00,75370,75450,75315,75365,7567,27728,5
2017/10/09,12:15:00,75365,75450,75320,75440,7584,27689,5
2017/10/09,12:30:00,75440,75445,75325,75380,5173,20633,5
2017/10/09,12:45:00,75380,75490,75365,75450,6633,26164,5
2017/10/09,13:00:00,75445,75460,75320,75330,5985,23185,5
2017/10/09,13:15:00,75330,75400,75295,75390,6240,23992,5
2017/10/09,13:30:00,75390,75535,75365,75520,8708,36680,5
2017/10/09,13:45:00,75520,75620,75495,75570,8181,33095,5
2017/10/09,14:00:00,75570,75670,75540,75595,9664,38613,5
2017/10/09,14:15:00,75595,75705,75585,75640,9213,37613,5
2017/10/09,14:30:00,75645,75665,75545,75590,6620,27951,5
2017/10/09,14:45:00,75595,75620,75455,75520,8170,36667,5
2017/10/09,15:00:00,75530,75625,75500,75585,7512,28758,5
2017/10/09,15:15:00,75585,75595,75520,75560,3951,15436,5
2017/10/09,15:30:00,75565,75610,75525,75565,3642,15140,5
2017/10/09,15:45:00,75565,75595,75515,75530,4390,19168,5
2017/10/09,16:00:00,75530,75575,75375,75415,7435,30714,5
2017/10/09,16:15:00,75410,75480,75410,75435,5193,22417,5
2017/10/09,16:30:00,75430,75560,75390,75545,7517,28235,5
2017/10/09,16:45:00,75550,75740,75515,75715,12682,54260,5
2017/10/09,17:00:00,75715,75880,75715,75875,9239,43809,5
2017/10/09,17:15:00,75875,76010,75820,75965,6293,33221,5
2017/10/09,17:30:00,75970,76285,75965,76145,7705,35139,5
2017/10/09,17:45:00,76150,76170,76060,76135,2648,13886,5
2017/10/10,09:00:00,76395,76630,76225,76550,17744,64369,5
2017/10/10,09:15:00,76555,76740,76510,76685,15947,57356,5
2017/10/10,09:30:00,76685,76770,76520,76635,22789,75314,5
2017/10/10,09:45:00,76640,76690,76415,76555,17916,60896,5
2017/10/10,10:00:00,76555,76835,76510,76560,33388,109852,5
2017/10/10,10:15:00,76565,76680,76475,76640,19475,66665,5
2017/10/10,10:30:00,76640,76940,76415,76930,43004,153358,5
2017/10/10,10:45:00,76930,76955,76800,76910,19357,75442,5
2017/10/10,11:00:00,76910,76925,76300,76325,34055,126655,5
2017/10/10,11:15:00,76320,76485,76200,76460,25856,98240,5
2017/10/10,11:30:00,76465,76540,76240,76530,20913,82858,5
2017/10/10,11:45:00,76525,76770,76505,76665,21187,84862,5
2017/10/10,12:00:00,76670,76675,76465,76470,17382,67759,5
2017/10/10,12:15:00,76475,76595,76425,76560,10231,39722,5
2017/10/10,12:30:00,76565,76670,76440,76500,13846,57145,5
2017/10/10,12:45:00,76500,76570,76320,76410,11740,44079,5
2017/10/10,13:00:00,76415,76495,76325,76420,9987,38029,5
2017/10/10,13:15:00,76420,76590,76375,76565,8434,30347,5
2017/10/10,13:30:00,76565,76665,76545,76590,8745,33098,5
2017/10/10,13:45:00,76595,76740,76520,76720,7766,31863,5
2017/10/10,14:00:00,76725,76825,76635,76725,11864,49732,5
2017/10/10,14:15:00,76725,76795,76600,76660,8537,35860,5
2017/10/10,14:30:00,76660,76850,76650,76770,11794,47436,5
2017/10/10,14:45:00,76770,76780,76675,76760,6023,24671,5
2017/10/10,15:00:00,76760,76830,76705,76770,7703,32952,5
2017/10/10,15:15:00,76775,76845,76750,76795,5430,21117,5
2017/10/10,15:30:00,76800,76830,76750,76755,4832,18875,5
2017/10/10,15:45:00,76760,76820,76655,76715,7845,30793,5
2017/10/10,16:00:00,76715,76930,76715,76890,10061,40882,5
2017/10/10,16:15:00,76890,77115,76855,77095,13515,57774,5
2017/10/10,16:30:00,77095,77170,77010,77050,9811,40590,5
2017/10/10,16:45:00,77050,77060,76865,77015,11523,46277,5
2017/10/10,17:00:00,77020,77025,76940,76960,3716,15139,5
2017/10/10,17:15:00,76955,77020,76925,76955,2777,12340,5
2017/10/10,17:30:00,76960,76995,76940,76985,1856,8210,5
2017/10/10,17:45:00,76985,76995,76855,76855,2204,12380,5
2017/10/11,09:00:00,76885,77080,76685,77025,16754,58903,5
2017/10/11,09:15:00,77025,77055,76945,77020,8974,29780,5
2017/10/11,09:30:00,77020,77040,76950,76995,7175,29761,5
2017/10/11,09:45:00,76995,77000,76815,76925,13363,46255,5
2017/10/11,10:00:00,76925,77085,76705,77050,31349,111688,5
2017/10/11,10:15:00,77045,77145,76965,77010,19749,74214,5
2017/10/11,10:30:00,77005,77050,76650,76720,35474,132273,5
2017/10/11,10:45:00,76720,76795,76605,76720,21564,85739,5
2017/10/11,11:00:00,76720,76950,76675,76740,22973,90781,5
2017/10/11,11:15:00,76740,77000,76715,76905,18540,66259,5
2017/10/11,11:30:00,76900,76975,76775,76790,14984,55403,5
2017/10/11,11:45:00,76790,76830,76695,76750,10964,41426,5
2017/10/11,12:00:00,76755,76805,76700,76780,8340,35592,5
2017/10/11,12:15:00,76770,76880,76665,76860,13306,57242,5
2017/10/11,12:30:00,76855,76925,76795,76805,9676,38366,5
2017/10/11,12:45:00,76810,76825,76670,76720,8137,31499,5
2017/10/11,13:00:00,76725,76755,76520,76585,10605,44036,5
2017/10/11,13:15:00,76580,76645,76540,76555,7955,32382,5
2017/10/11,13:30:00,76555,76640,76550,76610,4411,18313,5
2017/10/11,13:45:00,76615,76625,76560,76605,3137,12013,5
2017/10/11,14:00:00,76600,76705,76580,76665,6601,26415,5
